"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","HRRRLES_GUST","HRRRLES_WSPD","HRRRLES_WDIR","HRRRLES_PSFC"
20181010.000000,2324,13.8883,7.0932,252,1000.9,18.7758,15.2943,258.957,1000.95,9.78829,8.83204,264.246,999.683
20181010.000000,2330,12.6907,7.0932,257,1001.1,17.094,14.9667,257.796,1001.57,9.00262,9.00262,259.126,999.46
20181010.000000,2336,13.6878,8.39362,268,1001.3,18.2354,18.1683,259.12,1002.01,9.90147,9.79664,266.618,1000.33
20181010.000000,2342,13.7855,8.98986,255,1001.3,18.3989,18.3538,260.187,1002.3,9.30363,9.29957,265.977,1001.11
20181010.000000,2348,13.6878,8.59408,263,1001.4,18.3514,15.857,266.459,1003.7,8.31882,7.97356,265.561,1001.7
20181010.000000,2354,11.3902,7.196,260,1001.4,16.2618,16.2386,257.812,1004.31,8.08666,8.05116,267.544,1000.06
20181012.000000,0,11.5907,7.39132,267,1001.6,16.2375,16.039,255.536,1002.58,7.21128,7.19986,264.002,1001.5
20181012.000000,6,12.9888,7.59178,264,1001.7,16.399,16.0343,257.307,1002.82,8.15011,8.01132,264.665,1000.64
20181012.000000,12,11.7912,4.79562,267,1001.8,16.0611,15.4322,257.485,1004.48,8.07709,7.47213,259.532,1000.94
20181012.000000,18,12.5879,7.196,256,1002.1,15.7106,15.2744,256.641,1002.62,8.2369,7.05911,260.806,1001.57
20181012.000000,24,11.6884,6.99554,258,1002.3,15.9655,15.8665,256.735,1002.43,8.33145,8.33145,262.477,1001.46
20181012.000000,30,9.99216,5.79278,257,1002.4,15.8785,15.3341,258.547,1001.45,8.53841,8.32157,260.396,1001.45
20181012.000000,36,12.4902,7.0932,267,1002.6,15.6248,15.5496,256.76,1002.08,8.2952,8.24059,260.794,1002.35
20181012.000000,42,11.1898,6.89274,261,1002.7,16.3998,14.9401,257.555,1002.95,8.73414,8.47462,264.993,1001.34
20181012.000000,48,8.79454,5.69512,256,1002.9,15.1284,14.6697,258.947,1002.55,8.13702,8.13492,260.075,1001.68
20181012.000000,54,9.19032,5.99324,266,1003,15.1971,15.1971,257.23,1002.19,8.39954,8.14651,262.514,1001.24
20181012.000000,100,10.5884,5.69512,259,1003.2,15.2112,12.7964,259.627,1002.69,8.49934,8.47968,261.769,1002.77
20181012.000000,106,11.9916,5.79278,267,1003.4,14.6563,13.9747,258.219,1001.77,8.31108,7.81171,263.784,1002.46
20181012.000000,112,9.39078,5.99324,279,1003.5,14.3898,13.8284,259.557,1001.35,8.56813,8.54684,264.14,1001.46
